103.4932758;350.2728385;57.19410515;31.15101754;749.1211111;104.44228
103.132027;187.5248287;129.5379382;111.4705766;738.2669885;102.9689722
101.8914577;136.0900152;135.6016384;130.769953;731.5731072;101.9347531
99.22977437;129.6275833;131.6577189;124.2306636;721.844689;102.3937024
98.57395795;134.2265863;138.9218228;123.2155881;718.8293924;105.1037289
98.44774796;141.0021844;146.1387148;123.8897337;718.2888682;108.5060322
99.39843757;155.2262823;156.4032834;128.240889;724.652541;109.3896382
99.20250675;160.7730836;159.4729378;131.1330877;732.1912999;109.7453463
98.40701692;162.0347188;161.4220149;133.9850827;743.0903455;126.6541295
96.3940859;163.5793376;156.7567364;134.7389423;764.5292236;145.6947381
95.60582583;162.8541859;150.5236261;135.192434;772.9376313;153.0355433
95.22999468;161.4878899;147.3124605;135.3651574;779.9073678;153.9709037
96.99324811;157.6395271;147.2906066;131.8618592;789.4055102;159.0053249
98.09211036;154.4772351;148.1749176;133.3760967;788.7155105;160.0030496
99.12608464;150.4611651;147.7502395;133.3632843;782.8763308;158.8084923
99.2668045;135.6498032;143.1191948;128.1519323;758.1554241;152.3725032
98.52701959;134.6663771;140.6855741;125.1082323;748.0843328;147.9067739
97.6352714;136.8348394;138.2990496;121.7566279;741.4900014;143.9847492
95.61156974;141.4677848;135.1090072;118.1170112;737.0792627;138.1695899
95.14586257;137.828368;133.5639864;117.0140077;739.121637;136.7967994
94.81287079;137.6228139;133.7617852;117.4459807;743.4747492;137.9172945
94.27579033;142.5581498;141.0145468;123.094269;729.4905613;135.9276099
94.85143327;153.3933351;150.5449352;125.8014119;718.8818677;132.8059045
97.14815312;168.6431991;168.9758794;130.0306499;709.49905;129.0647208
126.4304887;232.9956039;226.4114153;162.6376453;711.3190496;125.8748101
89.33948209;198.4477707;192.6184643;156.4924302;728.4113526;131.0354184
95.66466347;183.3134297;190.2765385;156.1985375;761.2155036;138.39012
95.03714813;157.8253946;150.6886105;143.5353346;839.2535942;183.7654902
95.57174666;146.9135969;140.0249718;133.0518016;821.2705801;205.8560244
94.93883303;138.6886921;132.8543237;124.0101133;802.9937419;207.7740204
92.61975089;129.0500732;126.7356141;113.5472972;744.602313;171.560809
91.18799609;127.1730471;124.9987435;112.2096523;724.9277919;156.8731435
89.82790881;125.575231;122.9910251;109.8969918;717.0345416;144.9638149
86.69178347;123.2947437;118.1695296;106.441157;699.8557946;127.3684138
85.01724219;122.2167531;115.8942656;104.282687;693.861198;122.1940084
85.05857273;120.3548461;113.582627;104.0122864;689.5067161;118.7767966
88.10911163;112.7295978;108.7550711;103.6316302;686.6005907;115.9529214
88.62870393;108.7074554;106.4476072;101.3756862;684.9074497;113.6539391
86.43471361;103.4052635;102.1530283;98.36982539;679.6675927;107.6284734
87.75865768;101.7644194;99.1845538;96.68103258;678.0763663;103.1570924
89.34450911;100.6014311;97.36589828;94.41978682;677.527487;99.50548162
88.49979211;100.0813422;96.77404758;90.99864532;678.2637062;92.66368774
87.01300296;99.99334711;95.84546928;89.58048862;679.4601553;89.88668243
86.37456087;99.44678443;95.65793743;89.0182135;681.1192931;87.77756996
85.50985261;98.4725473;96.37491382;89.01487961;684.7981621;85.63982944
86.22207693;98.23339259;96.20102272;89.28049142;686.7036599;85.09718838
87.73431936;98.16595308;95.61181345;89.13129046;687.0497535;84.05703094
89.90341586;94.04303135;92.02830857;89.81140257;687.946266;81.7282354
90.53797477;92.82166963;91.14891838;90.52107283;689.7459948;80.87046223
90.82665458;92.46892391;90.56727392;89.05731838;690.7548065;78.80945511
90.68254041;93.756085;91.05400227;88.3651712;690.2701317;75.80254004
89.91389242;95.79377884;93.88527774;88.57764003;688.4665082;78.76332813
88.99034778;97.26678732;96.41987143;88.86894738;688.1255046;76.61197242
87.00258002;97.60631484;96.78041939;87.75818602;694.9751551;77.92346177
86.0776301;94.43621914;94.50237329;87.27822535;699.6246075;78.35548106
85.37420288;93.43340321;92.98289713;86.93962267;706.7458465;80.29433993
84.94498674;92.7593346;91.26728624;86.08047379;710.0732268;82.09952471
85.06345728;92.15096714;90.64554951;85.33030597;708.1933914;81.69696902
85.51499459;91.7777127;89.92861069;86.34033484;706.4395021;80.77201841
87.08011267;90.45011282;90.78000226;87.38710524;708.8149279;74.70466173
87.65680163;89.90722006;90.77934365;87.13924335;712.7522666;73.44237526
86.02955564;89.46472407;90.10230769;86.76242226;717.1006895;72.74706603
86.74558043;90.08700817;89.57645054;86.72058691;726.0681948;73.59151658
86.82142208;91.29620444;90.29564606;87.34103374;730.7009754;74.49507712
87.39994762;93.20875111;91.72150845;87.63752714;735.4655544;75.99835247
89.05910589;96.39348335;92.42151913;88.9492078;745.7453817;78.72621816
87.95721806;96.73607306;92.25644578;89.51148578;751.0818274;79.44591953
86.46595054;96.48217821;91.57111628;89.55029853;756.4403316;80.2931359
86.6400249;95.16753537;90.96111223;89.59364797;763.5103511;81.72228883
87.01676654;95.48529481;91.85290007;90.33686632;766.0765904;82.23253182
86.83840899;96.60675673;93.7110771;90.56391165;769.2519099;83.14549054
85.58792696;105.0295172;98.02123485;89.826479;775.5135418;85.34795873
85.56127809;104.5892094;99.40061872;90.68363446;778.9540078;85.58382566
84.87514985;103.363722;99.9458433;91.59170317;783.6236366;85.5829602
83.21460689;108.3174961;103.222873;93.32277595;799.3965842;85.05332756
83.97482694;111.0200888;106.0230251;95.78437151;810.3107445;86.26457396
87.72610619;113.8434148;110.8160787;101.0943692;836.871712;90.64535689
89.20914619;114.9668299;112.4563667;102.714955;850.3230751;90.44355786
90.10571326;115.5512401;114.4589753;103.114117;864.3441616;90.71496611
89.96413805;116.4889586;120.2430906;102.3949198;893.5176896;99.51101844
89.45831566;117.8133457;121.9479325;102.8088946;903.8001235;104.9150046
88.95485331;119.5917704;122.1921901;103.5449257;912.2650644;108.1904034
89.54992379;125.8923112;125.8019291;105.6415304;928.9781931;111.1948086
90.02453368;129.5721989;127.2695621;107.071928;939.7900924;113.3259629
89.70271211;134.2434282;128.0562362;108.2288598;951.7562276;115.5026895
90.16657212;140.0502084;133.8293581;112.1890383;983.39078;119.4659094
90.84097377;141.4031465;135.5677171;114.1122044;1003.010268;120.9790884
90.61453451;141.4458136;136.4294633;115.5460753;1021.26307;123.0212222
89.90599328;141.9027266;140.7512185;116.8439343;1044.970792;127.6924249
89.61377729;142.7543161;143.5618597;117.2418764;1051.24403;129.2175833
89.41647631;145.8745585;146.0821512;118.1417177;1053.604079;130.2850072
89.38897175;157.411107;154.7687382;125.5411235;1061.689591;134.7739498
89.66047404;165.8015333;162.7353373;130.271606;1070.555125;138.4876072
90.14492858;174.0048185;170.7485079;136.8404854;1085.08275;143.0881131
91.91377149;188.8252344;183.1612813;143.9390446;1126.753188;156.6549551
93.47380799;193.1299577;187.5106182;146.0238761;1152.188699;165.7967287
95.07333485;192.6457755;186.7661314;146.9273992;1182.220898;174.2156358
96.2548823;181.7082096;181.3698905;145.9424705;1244.169961;187.7450521
95.8696443;177.6283233;179.0195637;145.0905123;1276.306495;191.466145
95.39930313;177.2181911;177.7474088;145.7396433;1310.397273;194.9924555
94.92819619;185.7781757;182.3640104;151.4425283;1406.495993;195.8968718
95.08301235;191.5080565;187.7479957;154.4843032;1445.126627;192.3608391
95.42318252;190.8632953;196.3676295;159.757549;1494.77491;190.7790707
95.86866977;217.594755;220.9399327;183.5870403;1595.741846;195.4569992
96.47075069;247.4648741;251.8748139;205.3404711;1657.048928;197.0900955
97.57287624;296.8449396;296.4811894;232.6730705;1735.056501;199.627344
103.0247839;485.1347205;508.7163757;315.1554803;1941.22805;221.1978254
106.8396941;545.4720928;551.6569126;350.6073558;2112.822487;240.4593538
110.2501669;554.8392318;526.2076636;349.5472376;2377.240854;271.3793981
112.2454153;393.9547456;373.3700629;355.6197475;3785.880509;434.2848444
110.9349892;310.145273;328.4963681;336.4063666;5495.209696;585.2169315
109.2810297;323.4859348;339.230969;309.6890103;8158.058382;632.760204
108.1715736;447.1111752;439.6787023;308.6887312;6477.798991;504.098673
108.8435146;486.5101024;480.7456399;300.3655631;3478.527449;387.1482056
109.3880732;469.3131496;457.1852834;336.8575197;2424.492142;358.9074973
108.2047344;419.0054494;407.1880687;326.5638726;2474.028022;433.7868015
106.5423785;368.3966092;355.1337614;297.1966103;2481.801253;515.3681331
101.5082724;269.9067601;257.0791078;237.4261844;2307.842313;541.5353873
98.71041181;225.9525732;204.3123394;206.1416221;2128.805273;511.4474216
96.14925996;181.773962;163.1735874;179.0466725;1939.706649;459.2349258
93.20944926;130.9798191;129.2558072;132.9830455;1603.136885;353.5805137
92.6499816;123.167418;122.5464281;116.5583875;1482.673914;287.8117766
92.89197579;118.5198864;115.242806;105.17854;1397.003129;221.2183956
94.14203135;114.7640733;109.0474679;96.2900028;1325.902884;131.5031166
94.54472127;109.7905728;107.7984502;95.06491956;1315.487376;121.6836424
93.94797381;108.8743472;106.501022;93.99433628;1314.454711;114.8833902
90.48746215;107.0457869;105.1725709;94.31254648;1313.756577;102.1407752
89.07864981;105.3793231;104.4176504;93.14688825;1302.998703;98.17760462
88.64599158;104.632322;104.0882021;92.38776217;1292.493345;95.05054669
90.27636369;105.5923959;102.5330248;91.65122286;1282.754336;92.09214704
92.00401519;105.5461143;101.7534606;91.68401532;1285.040537;91.31620453
93.75887029;105.3769514;100.8008577;91.6987064;1288.36445;91.13383186
94.1976015;105.9834574;98.56116989;91.89489766;1295.666831;91.96876847
93.20279541;105.7256862;98.59433245;91.6871786;1299.690149;91.38098006
92.01635931;105.4090764;98.86403151;91.29018126;1303.31182;90.41888623
90.17407486;104.3807544;98.18369064;90.63466473;1310.891317;87.80960682
90.0707;103.29;97.4956;90.3262;1311.541437;88.46429628
89.89769679;102.1097023;96.31954824;90.7086329;1307.722677;87.68685651
90.71152194;96.85875694;93.9688477;89.89684766;1288.011047;85.52079397
92.26640135;94.32933299;94.01974172;88.5838353;1288.101616;84.65280735
93.68281624;91.99673235;94.21176599;87.3700532;1286.448613;83.95893817
95.17241235;90.57071598;93.55301895;83.7207585;1275.45643;82.89302149
95.19591999;92.45676398;92.23750383;82.86229167;1264.359677;82.32088872
94.77300207;93.87856545;90.98016779;83.43856562;1256.237711;81.34047434
93.49453338;96.55553707;90.336949;86.37861473;1250.974196;80.48926298
93.20542223;97.07185919;90.36987013;85.63482099;1252.268245;79.94441626
93.49576491;96.84685412;90.28740977;83.96315979;1261.94243;79.60911564
95.81228009;92.16703009;89.07632107;82.63670167;1271.163932;78.24642555
98.04928547;88.99759075;89.13660814;83.8252617;1270.325454;77.98954988
104.6521745;87.15299761;91.80768015;89.01042827;1268.292293;77.13994885
